date,stage,match_slug,market_slug,type,group,question,outcome,resolved_price
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-cristiano-ronaldo-gte2,soccer_player_goals_plus_assists,Cristiano Ronaldo: 2+ goals + assists,Cristiano Ronaldo: 2+ goals + assists,No,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-cristiano-ronaldo-gte3,soccer_player_goals_plus_assists,Cristiano Ronaldo: 3+ goals + assists,Cristiano Ronaldo: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-cristiano-ronaldo-gte3,soccer_player_goals_plus_assists,Cristiano Ronaldo: 3+ goals + assists,Cristiano Ronaldo: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-cristiano-ronaldo-gte4,soccer_player_goals_plus_assists,Cristiano Ronaldo: 4+ goals + assists,Cristiano Ronaldo: 4+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-cristiano-ronaldo-gte4,soccer_player_goals_plus_assists,Cristiano Ronaldo: 4+ goals + assists,Cristiano Ronaldo: 4+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-francisco-conceicao-gte1,soccer_player_goals_plus_assists,Francisco Conceição: 1+ goals + assists,Francisco Conceição: 1+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-francisco-conceicao-gte1,soccer_player_goals_plus_assists,Francisco Conceição: 1+ goals + assists,Francisco Conceição: 1+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-francisco-conceicao-gte2,soccer_player_goals_plus_assists,Francisco Conceição: 2+ goals + assists,Francisco Conceição: 2+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-francisco-conceicao-gte2,soccer_player_goals_plus_assists,Francisco Conceição: 2+ goals + assists,Francisco Conceição: 2+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-francisco-conceicao-gte3,soccer_player_goals_plus_assists,Francisco Conceição: 3+ goals + assists,Francisco Conceição: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-francisco-conceicao-gte3,soccer_player_goals_plus_assists,Francisco Conceição: 3+ goals + assists,Francisco Conceição: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-francisco-conceicao-gte4,soccer_player_goals_plus_assists,Francisco Conceição: 4+ goals + assists,Francisco Conceição: 4+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-francisco-conceicao-gte4,soccer_player_goals_plus_assists,Francisco Conceição: 4+ goals + assists,Francisco Conceição: 4+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-guedes-gte1,soccer_player_goals_plus_assists,Gonçalo Guedes: 1+ goals + assists,Gonçalo Guedes: 1+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-guedes-gte1,soccer_player_goals_plus_assists,Gonçalo Guedes: 1+ goals + assists,Gonçalo Guedes: 1+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-guedes-gte2,soccer_player_goals_plus_assists,Gonçalo Guedes: 2+ goals + assists,Gonçalo Guedes: 2+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-guedes-gte2,soccer_player_goals_plus_assists,Gonçalo Guedes: 2+ goals + assists,Gonçalo Guedes: 2+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-guedes-gte3,soccer_player_goals_plus_assists,Gonçalo Guedes: 3+ goals + assists,Gonçalo Guedes: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-guedes-gte3,soccer_player_goals_plus_assists,Gonçalo Guedes: 3+ goals + assists,Gonçalo Guedes: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-guedes-gte4,soccer_player_goals_plus_assists,Gonçalo Guedes: 4+ goals + assists,Gonçalo Guedes: 4+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-guedes-gte4,soccer_player_goals_plus_assists,Gonçalo Guedes: 4+ goals + assists,Gonçalo Guedes: 4+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-ramos-gte1,soccer_player_goals_plus_assists,Gonçalo Ramos: 1+ goals + assists,Gonçalo Ramos: 1+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-ramos-gte1,soccer_player_goals_plus_assists,Gonçalo Ramos: 1+ goals + assists,Gonçalo Ramos: 1+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-ramos-gte2,soccer_player_goals_plus_assists,Gonçalo Ramos: 2+ goals + assists,Gonçalo Ramos: 2+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-ramos-gte2,soccer_player_goals_plus_assists,Gonçalo Ramos: 2+ goals + assists,Gonçalo Ramos: 2+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-ramos-gte3,soccer_player_goals_plus_assists,Gonçalo Ramos: 3+ goals + assists,Gonçalo Ramos: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-ramos-gte3,soccer_player_goals_plus_assists,Gonçalo Ramos: 3+ goals + assists,Gonçalo Ramos: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-ramos-gte4,soccer_player_goals_plus_assists,Gonçalo Ramos: 4+ goals + assists,Gonçalo Ramos: 4+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-goncalo-ramos-gte4,soccer_player_goals_plus_assists,Gonçalo Ramos: 4+ goals + assists,Gonçalo Ramos: 4+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-joao-felix-gte1,soccer_player_goals_plus_assists,João Félix: 1+ goals + assists,João Félix: 1+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-joao-felix-gte1,soccer_player_goals_plus_assists,João Félix: 1+ goals + assists,João Félix: 1+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-joao-felix-gte2,soccer_player_goals_plus_assists,João Félix: 2+ goals + assists,João Félix: 2+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-joao-felix-gte2,soccer_player_goals_plus_assists,João Félix: 2+ goals + assists,João Félix: 2+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-joao-felix-gte3,soccer_player_goals_plus_assists,João Félix: 3+ goals + assists,João Félix: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-joao-felix-gte3,soccer_player_goals_plus_assists,João Félix: 3+ goals + assists,João Félix: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-joao-felix-gte4,soccer_player_goals_plus_assists,João Félix: 4+ goals + assists,João Félix: 4+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-joao-felix-gte4,soccer_player_goals_plus_assists,João Félix: 4+ goals + assists,João Félix: 4+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-pedro-neto-gte1,soccer_player_goals_plus_assists,Pedro Neto: 1+ goals + assists,Pedro Neto: 1+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-pedro-neto-gte1,soccer_player_goals_plus_assists,Pedro Neto: 1+ goals + assists,Pedro Neto: 1+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-pedro-neto-gte2,soccer_player_goals_plus_assists,Pedro Neto: 2+ goals + assists,Pedro Neto: 2+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-pedro-neto-gte2,soccer_player_goals_plus_assists,Pedro Neto: 2+ goals + assists,Pedro Neto: 2+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-pedro-neto-gte3,soccer_player_goals_plus_assists,Pedro Neto: 3+ goals + assists,Pedro Neto: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-pedro-neto-gte3,soccer_player_goals_plus_assists,Pedro Neto: 3+ goals + assists,Pedro Neto: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-pedro-neto-gte4,soccer_player_goals_plus_assists,Pedro Neto: 4+ goals + assists,Pedro Neto: 4+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-pedro-neto-gte4,soccer_player_goals_plus_assists,Pedro Neto: 4+ goals + assists,Pedro Neto: 4+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-rafael-leao-gte1,soccer_player_goals_plus_assists,Rafael Leão: 1+ goals + assists,Rafael Leão: 1+ goals + assists,Yes,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-rafael-leao-gte1,soccer_player_goals_plus_assists,Rafael Leão: 1+ goals + assists,Rafael Leão: 1+ goals + assists,No,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-rafael-leao-gte2,soccer_player_goals_plus_assists,Rafael Leão: 2+ goals + assists,Rafael Leão: 2+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-rafael-leao-gte2,soccer_player_goals_plus_assists,Rafael Leão: 2+ goals + assists,Rafael Leão: 2+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-rafael-leao-gte3,soccer_player_goals_plus_assists,Rafael Leão: 3+ goals + assists,Rafael Leão: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-rafael-leao-gte3,soccer_player_goals_plus_assists,Rafael Leão: 3+ goals + assists,Rafael Leão: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-rafael-leao-gte4,soccer_player_goals_plus_assists,Rafael Leão: 4+ goals + assists,Rafael Leão: 4+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-rafael-leao-gte4,soccer_player_goals_plus_assists,Rafael Leão: 4+ goals + assists,Rafael Leão: 4+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-ruben-neves-gte1,soccer_player_goals_plus_assists,Rúben Neves: 1+ goals + assists,Rúben Neves: 1+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-ruben-neves-gte1,soccer_player_goals_plus_assists,Rúben Neves: 1+ goals + assists,Rúben Neves: 1+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-ruben-neves-gte2,soccer_player_goals_plus_assists,Rúben Neves: 2+ goals + assists,Rúben Neves: 2+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-ruben-neves-gte2,soccer_player_goals_plus_assists,Rúben Neves: 2+ goals + assists,Rúben Neves: 2+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-ruben-neves-gte3,soccer_player_goals_plus_assists,Rúben Neves: 3+ goals + assists,Rúben Neves: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-ruben-neves-gte3,soccer_player_goals_plus_assists,Rúben Neves: 3+ goals + assists,Rúben Neves: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-ruben-neves-gte4,soccer_player_goals_plus_assists,Rúben Neves: 4+ goals + assists,Rúben Neves: 4+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-ruben-neves-gte4,soccer_player_goals_plus_assists,Rúben Neves: 4+ goals + assists,Rúben Neves: 4+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-trincao-gte1,soccer_player_goals_plus_assists,Trincão: 1+ goals + assists,Trincão: 1+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-trincao-gte1,soccer_player_goals_plus_assists,Trincão: 1+ goals + assists,Trincão: 1+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-trincao-gte2,soccer_player_goals_plus_assists,Trincão: 2+ goals + assists,Trincão: 2+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-trincao-gte2,soccer_player_goals_plus_assists,Trincão: 2+ goals + assists,Trincão: 2+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-trincao-gte3,soccer_player_goals_plus_assists,Trincão: 3+ goals + assists,Trincão: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-trincao-gte3,soccer_player_goals_plus_assists,Trincão: 3+ goals + assists,Trincão: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-trincao-gte4,soccer_player_goals_plus_assists,Trincão: 4+ goals + assists,Trincão: 4+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-trincao-gte4,soccer_player_goals_plus_assists,Trincão: 4+ goals + assists,Trincão: 4+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-assists-samu-costa-gte1,soccer_player_assists,Samu Costa: 1+ assists,Samu Costa: 1+ assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-assists-samu-costa-gte1,soccer_player_assists,Samu Costa: 1+ assists,Samu Costa: 1+ assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-assists-samu-costa-gte2,soccer_player_assists,Samu Costa: 2+ assists,Samu Costa: 2+ assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-assists-samu-costa-gte2,soccer_player_assists,Samu Costa: 2+ assists,Samu Costa: 2+ assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-samu-costa-gte1,soccer_player_goals_plus_assists,Samu Costa: 1+ goals + assists,Samu Costa: 1+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-samu-costa-gte1,soccer_player_goals_plus_assists,Samu Costa: 1+ goals + assists,Samu Costa: 1+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-samu-costa-gte2,soccer_player_goals_plus_assists,Samu Costa: 2+ goals + assists,Samu Costa: 2+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-samu-costa-gte2,soccer_player_goals_plus_assists,Samu Costa: 2+ goals + assists,Samu Costa: 2+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-samu-costa-gte3,soccer_player_goals_plus_assists,Samu Costa: 3+ goals + assists,Samu Costa: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-samu-costa-gte3,soccer_player_goals_plus_assists,Samu Costa: 3+ goals + assists,Samu Costa: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-samu-costa-gte4,soccer_player_goals_plus_assists,Samu Costa: 4+ goals + assists,Samu Costa: 4+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-samu-costa-gte4,soccer_player_goals_plus_assists,Samu Costa: 4+ goals + assists,Samu Costa: 4+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-bernardo-silva-gte1,soccer_player_goals,Bernardo Silva: 1+ goals,Bernardo Silva: 1+ goals,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-bernardo-silva-gte1,soccer_player_goals,Bernardo Silva: 1+ goals,Bernardo Silva: 1+ goals,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-bernardo-silva-gte2,soccer_player_goals,Bernardo Silva: 2+ goals,Bernardo Silva: 2+ goals,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-bernardo-silva-gte2,soccer_player_goals,Bernardo Silva: 2+ goals,Bernardo Silva: 2+ goals,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-bernardo-silva-gte3,soccer_player_goals,Bernardo Silva: 3+ goals,Bernardo Silva: 3+ goals,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-bernardo-silva-gte3,soccer_player_goals,Bernardo Silva: 3+ goals,Bernardo Silva: 3+ goals,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-bernardo-silva-gte1,soccer_player_shots,Bernardo Silva: 1+ shots,Bernardo Silva: 1+ shots,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-bernardo-silva-gte1,soccer_player_shots,Bernardo Silva: 1+ shots,Bernardo Silva: 1+ shots,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-bernardo-silva-gte2,soccer_player_shots,Bernardo Silva: 2+ shots,Bernardo Silva: 2+ shots,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-bernardo-silva-gte2,soccer_player_shots,Bernardo Silva: 2+ shots,Bernardo Silva: 2+ shots,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-bernardo-silva-gte3,soccer_player_shots,Bernardo Silva: 3+ shots,Bernardo Silva: 3+ shots,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-bernardo-silva-gte3,soccer_player_shots,Bernardo Silva: 3+ shots,Bernardo Silva: 3+ shots,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-bernardo-silva-gte4,soccer_player_shots,Bernardo Silva: 4+ shots,Bernardo Silva: 4+ shots,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-bernardo-silva-gte4,soccer_player_shots,Bernardo Silva: 4+ shots,Bernardo Silva: 4+ shots,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-bernardo-silva-gte5,soccer_player_shots,Bernardo Silva: 5+ shots,Bernardo Silva: 5+ shots,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-bernardo-silva-gte5,soccer_player_shots,Bernardo Silva: 5+ shots,Bernardo Silva: 5+ shots,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-assists-bernardo-silva-gte1,soccer_player_assists,Bernardo Silva: 1+ assists,Bernardo Silva: 1+ assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-assists-bernardo-silva-gte1,soccer_player_assists,Bernardo Silva: 1+ assists,Bernardo Silva: 1+ assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-assists-bernardo-silva-gte2,soccer_player_assists,Bernardo Silva: 2+ assists,Bernardo Silva: 2+ assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-assists-bernardo-silva-gte2,soccer_player_assists,Bernardo Silva: 2+ assists,Bernardo Silva: 2+ assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-on-target-bernardo-silva-gte1,soccer_player_shots_on_target,Bernardo Silva: 1+ shots on target,Bernardo Silva: 1+ shots on target,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-on-target-bernardo-silva-gte1,soccer_player_shots_on_target,Bernardo Silva: 1+ shots on target,Bernardo Silva: 1+ shots on target,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-on-target-bernardo-silva-gte2,soccer_player_shots_on_target,Bernardo Silva: 2+ shots on target,Bernardo Silva: 2+ shots on target,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-on-target-bernardo-silva-gte2,soccer_player_shots_on_target,Bernardo Silva: 2+ shots on target,Bernardo Silva: 2+ shots on target,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-on-target-bernardo-silva-gte3,soccer_player_shots_on_target,Bernardo Silva: 3+ shots on target,Bernardo Silva: 3+ shots on target,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-shots-on-target-bernardo-silva-gte3,soccer_player_shots_on_target,Bernardo Silva: 3+ shots on target,Bernardo Silva: 3+ shots on target,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-bernardo-silva-gte1,soccer_player_goals_plus_assists,Bernardo Silva: 1+ goals + assists,Bernardo Silva: 1+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-bernardo-silva-gte1,soccer_player_goals_plus_assists,Bernardo Silva: 1+ goals + assists,Bernardo Silva: 1+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-bernardo-silva-gte2,soccer_player_goals_plus_assists,Bernardo Silva: 2+ goals + assists,Bernardo Silva: 2+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-bernardo-silva-gte2,soccer_player_goals_plus_assists,Bernardo Silva: 2+ goals + assists,Bernardo Silva: 2+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-bernardo-silva-gte3,soccer_player_goals_plus_assists,Bernardo Silva: 3+ goals + assists,Bernardo Silva: 3+ goals + assists,Yes,0
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-bernardo-silva-gte3,soccer_player_goals_plus_assists,Bernardo Silva: 3+ goals + assists,Bernardo Silva: 3+ goals + assists,No,1
2026-06-23,Group,fifwc-prt-uzb-2026-06-23,fifwc-prt-uzb-2026-06-23-goals-plus-assists-bernardo-silva-gte4,soccer_player_goals_plus_assists,Bernardo Silva: 4+ goals + assists,Bernardo Silva: 4+ goals + assists,Yes,0
